PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,EPRTRAnnexIMainActivity,FacilityInspireId,facilityName,city,Longitude,Latitude,addressConfidentialityReason,wasteTreatment,wasteClassification,wasteTransfers,confidentialityReason
2026/02/13,Sweden,2014.0,6.0,Paper and wood production and processing,6(b),SE.CAED/10020740.Facility,Ahlstrom Ställdalen AB,STÄLLDALEN,14.94387,59.93666,,Disposal,HW,473.0,
2026/02/13,Norway,2014.0,3.0,Mineral industry,3(a),NO.EEA/0000.0017.02.FACILITY,Varg,Stavanger,1.888894,58.07725,,Recovery,HW,13.0,
2026/02/13,Denmark,2016.0,3.0,Mineral industry,3(f),DK.CAED/000080990.FACILITY,ROCKWOOL Danmark A/S  -  Vamdrup,Vamdrup,9.292842775823916,55.43076112654966,,Recovery,HW,237.0,
2026/02/13,Denmark,2011.0,2.0,Production and processing of metals,2(f),DK.CAED/000077011.FACILITY,Galvanotek A/S,Bjerringbro,9.672061124576569,56.3964579164781,,Recovery,HW,3.33,
2026/02/13,Sweden,2020.0,9.0,Other activities,9(c),SE.CAED/10018280.Facility,Ballingslöv AB,BALLINGSLÖV,13.84336,56.21137,,Disposal,NONHW,32.1,
2026/02/13,Sweden,2009.0,1.0,Energy sector,1(c),SE.CAED/10019443.Facility,Angereds Värmecentral,GÖTEBORG,12.04119,57.80066,,Recovery,HW,1740.0,
2026/02/13,Denmark,2010.0,4.0,Chemical industry,4(a)(i),DK.CAED/000095340.FACILITY,Air Liquide Danmark A/S,Odense C,10.397286540735164,55.42592537461693,,Disposal,HW,18.9,
2026/02/13,Denmark,2010.0,5.0,Waste and wastewater management,5(b),DK.CAED/000105668.FACILITY,I/S REFA - Affaldsforbrændingsanlæg,Nykøbing F,11.883928805588964,54.78009313340748,,Disposal,HW,2843.0,
2026/02/13,Denmark,2007.0,3.0,Mineral industry,3(c)(i),DK.CAED/000105786.FACILITY,Aalborg Portland A/S,Aalborg Øst,9.972783690408685,57.0632413325794,,Disposal,NONHW,33200.0,
2026/02/13,Denmark,2014.0,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000068116.FACILITY,Danish Crown A/S - Horsens,Horsens,9.827559859910572,55.916708654025896,,Recovery,HW,2.0,
2026/02/13,Sweden,2021.0,5.0,Waste and wastewater management,5(a),SE.CAED/10017201.Facility,ÅVC Hemmestorp,STAFFANSTORP,13.23492,55.65011,,Recovery,HW,406.0,
2026/02/13,Sweden,2013.0,5.0,Waste and wastewater management,5(d),SE.CAED/10014823.Facility,Kvittens Avfallsupplag,STRÄNGNÄS,16.9855,59.37494,,Disposal,NONHW,17400.0,
2026/02/13,Sweden,2007.0,1.0,Energy sector,1(b),SE.EEA/0180-81-026.FACILITY,GASVERKET,Stockholm,18.0879135425587,59.3559152386037,,Recovery,HW,6.9,
2026/02/13,Denmark,2007.0,5.0,Waste and wastewater management,5(b),DK.EEA/3380.FACILITY,KNUDMOSEVÆRKET,Herning,9.00117424167206,56.1241204719594,,Recovery,HW,1.0,
2026/02/13,Sweden,2021.0,4.0,Chemical industry,4(a)(ii),SE.CAED/10015061.Facility,Lantmännen Biorefineries AB,NORRKÖPING,16.22923,58.61405,,Disposal,HW,12.2,
2026/02/13,Denmark,2015.0,2.0,Production and processing of metals,2(f),DK.CAED/000102798.FACILITY,GP GlassPeening,Skanderborg,9.95227476806862,56.05175935265682,,Disposal,HW,7.06,
2026/02/13,Denmark,2012.0,4.0,Chemical industry,4(e),DK.CAED/000104838.FACILITY,Syntese A/S,Hvidovre,12.479041146895412,55.61134927290379,,Recovery,HW,5320.0,
2026/02/13,Sweden,2018.0,4.0,Chemical industry,4(a)(ii),SE.CAED/10017503.Facility,MP-anläggningen,PERSTORP,13.37973,56.12708,,Recovery,HW,451.0,
2026/02/13,Sweden,2008.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10022490.Facility,Domsjö Fabriker AB,ÖRNSKÖLDSVIK,18.69583,63.26929,,Disposal,NONHW,12800.0,
2026/02/13,Sweden,2010.0,1.0,Energy sector,1(c),SE.CAED/10020920.Facility,Karlskoga kraftvärmeverk,KARLSKOGA,14.5435,59.34484,,Disposal,HW,6090.0,
2026/02/13,Sweden,2014.0,5.0,Waste and wastewater management,5(d),SE.CAED/10020962.Facility,Mosseruds avfallsanläggning,KARLSKOGA,14.4395,59.32279,,Disposal,HW,109.0,
2026/02/13,Sweden,2020.0,5.0,Waste and wastewater management,5(d),SE.CAED/10014850.Facility,Korslöts Avfallsanläggning,TROSA,17.53543,58.94501,,Recovery,NONHW,15000.0,
2026/02/13,Denmark,2020.0,,,,DK.CAED/000110130.FACILITY,Micro Matic A/S,Odense SV,10.325362088650357,55.36203236496056,,Recovery,NONHW,521.0,
2026/02/13,Sweden,2008.0,4.0,Chemical industry,4(e),SE.CAED/10019737.Facility,Bohus Biotech AB,STRÖMSTAD,11.17648,58.93084,,Disposal,HW,11.0,
2026/02/13,Sweden,2011.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10015075.Facility,Billerud Sweden AB Skärblacka Bruk,SKÄRBLACKA,15.90144,58.57869,,Recovery,NONHW,7310.0,
2026/02/13,Norway,2012.0,3.0,Mineral industry,3(a),NO.EEA/0000.0044.02.FACILITY,Brage,Stavanger,3.045078,60.5420074,,Disposal,HW,579.0,
2026/02/13,Sweden,2018.0,5.0,Waste and wastewater management,5(d),SE.CAED/10017558.Facility,Hyllstofta Avfallsanläggning,KLIPPAN,13.25548,56.13319,,Recovery,HW,306.0,
2026/02/13,Sweden,2021.0,6.0,Paper and wood production and processing,6(c),SE.CAED/10019103.Facility,VIDA Tranemo AB,TRANEMO,13.33825,57.49683,,Recovery,HW,136.0,
2026/02/13,Denmark,2009.0,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000074265.FACILITY,Arla Foods Akafa,Svenstrup J,9.844796724961348,56.97439705986399,,Recovery,HW,3.31,
2026/02/13,Norway,2014.0,3.0,Mineral industry,3(a),NO.EEA/0000.0048.05.FACILITY,Ekofisk,Tananger,3.221415,56.5203133,,Disposal,NONHW,234.0,
2026/02/13,Norway,2013.0,3.0,Mineral industry,3(a),NO.EEA/0000.0050.01.FACILITY,Gjøa,Sandnes,3.895116,61.3318863,,Recovery,HW,374.0,
2026/02/13,Denmark,2010.0,1.0,Energy sector,1(c),DK.CAED/000082929.FACILITY,Kyndbyværket,Jægerspris,11.878951358937504,55.80980451834031,,Recovery,HW,11.0,
2026/02/13,Denmark,2013.0,2.0,Production and processing of metals,2(f),DK.CAED/000114105.FACILITY,Roskilde Galvanisering A/S,Roskilde,12.104408761506091,55.64298131326687,,Disposal,HW,15.7,
2026/02/13,Denmark,2021.0,4.0,Chemical industry,4(e),DK.CAED/000104852.FACILITY,Croda Denmark A/S,Frederikssund,12.065893127765666,55.852576437515424,,Recovery,HW,7.317,
2026/02/13,Denmark,2020.0,5.0,Waste and wastewater management,5(f),DK.CAED/900000017.FACILITY,Lynetten (renseanlæg),København,12.61507282,55.69498248,,Disposal,NONHW,5556.56,
2026/02/13,Denmark,2008.0,9.0,Other activities,9(e),DK.EEA/1845.FACILITY,Fredericia Skibsværft A/S,Fredericia,9.75523601405152,55.560543925994,,Disposal,NONHW,2700.0,
2026/02/13,Sweden,2011.0,5.0,Waste and wastewater management,5(d),SE.CAED/10022212.Facility,Sävstaås dep.plats,Bollnäs,16.30262,61.34348,,Recovery,HW,2140.0,
2026/02/13,Sweden,2012.0,5.0,Waste and wastewater management,5(d),SE.CAED/10016484.Facility,Kejsarkullens avfallsanl.,HULTSFRED,15.81387,57.42795,,Recovery,HW,354.0,
2026/02/13,Norway,2007.0,5.0,Waste and wastewater management,5(b),NO.EEA/0301.0876.04.FACILITY,Fortum Haraldrud Varmesentral,Oslo,10.8283806,59.9305153,,Disposal,HW,8840.0,
2026/02/13,Denmark,2013.0,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000095492.FACILITY,Danish Crown A/S - Skærbæk,Skærbæk,8.776351434386102,55.15571247945213,,Recovery,NONHW,6080.0,
2026/02/13,Sweden,2012.0,5.0,Waste and wastewater management,5(d),SE.CAED/10013697.Facility,LÖT  AVFALLSANLÄGGNING,BROTTBY,18.31074,59.63391,,Disposal,HW,13000.0,
2026/02/13,Denmark,2012.0,2.0,Production and processing of metals,2(f),DK.EEA/116.FACILITY,A/S PEDER NIELSEN BESLAGFABRIK,Brønderslev         ,9.9446289547173,57.272535443274,,Disposal,HW,116.0,
2026/02/13,Sweden,2022.0,5.0,Waste and wastewater management,5(d),SE.CAED/10020388.Facility,Karlbergs avfallsupplag,GRUMS,13.12679,59.36082,,Recovery,NONHW,2260.0,
2026/02/13,Denmark,2010.0,4.0,Chemical industry,4(a)(ii),DK.CAED/000104924.FACILITY,IFF,Grindsted,8.931791185701428,55.76357930913704,,Disposal,HW,1670.0,
2026/02/13,Norway,2017.0,8.0,Animal and vegetable products from the food and beverage sector,8(b)(i),NO.EEA/192737.FACILITY,Sinkaberg-Hansen - Langneset fiskeslakteri,Rørvik,11.2482729,64.85422,,Recovery,HW,6.27,
2026/02/13,Sweden,2013.0,5.0,Waste and wastewater management,5(d),SE.CAED/10020313.Facility,Lersätters avfallsupplag,KIL,13.27946,59.50757,,Recovery,HW,302.0,
2026/02/13,Sweden,2021.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10015447.Facility,Waggeryd Cell AB,VAGGERYD,14.11696,57.48631,,Disposal,NONHW,7.76,
2026/02/13,Sweden,2014.0,3.0,Mineral industry,3(a),SE.CAED/10023813.Facility,Kristinebergsgruvan,LYCKSELE,18.56371,65.06508,,Disposal,HW,84.2,
2026/02/13,Sweden,2015.0,5.0,Waste and wastewater management,5(d),SE.CAED/10016332.Facility,Häringetorps avfallsanläggning,GEMLA,14.69026,56.85545,,Recovery,HW,702.0,
2026/02/13,Sweden,2021.0,2.0,Production and processing of metals,2(d),SE.CAED/10020468.Facility,Valmet AB - Städet 7,KARLSTAD,13.53859,59.37589,,Disposal,HW,1.0,
2026/02/13,Denmark,2014.0,4.0,Chemical industry,4(e),DK.CAED/000104838.FACILITY,Syntese A/S,Hvidovre,12.479041146895412,55.61134927290379,,Recovery,HW,6990.0,
2026/02/13,Sweden,2024.0,4.0,Chemical industry,4(f),SE.CAED/10013679.Facility,ORICA SWEDEN AB,UPPLANDS VÄSBY,17.94304,59.54529,,Recovery,HW,4.8,
2026/02/13,Sweden,2013.0,6.0,Paper and wood production and processing,6(c),SE.CAED/10020955.Facility,Moelven Valåsen Wood AB,KARLSKOGA,14.585,59.31552,,Recovery,HW,2.49,
2026/02/13,Sweden,2017.0,5.0,Waste and wastewater management,5(d),SE.CAED/10017558.Facility,Hyllstofta Avfallsanläggning,KLIPPAN,13.25548,56.13319,,Recovery,HW,715.0,
2026/02/13,Norway,2015.0,4.0,Chemical industry,4(a)(xi),NO.EEA/0106.0059.01.FACILITY,Unger Fabrikker AS,Gamle Fredrikstad,10.9675,59.2160378,,Disposal,HW,25.9,
2026/02/13,Sweden,2018.0,2.0,Production and processing of metals,2(e)(ii),SE.CAED/10017763.Facility,Boliden Bergsöe AB,LANDSKRONA,12.84489,55.86354,,Recovery,HW,2410.0,
2026/02/13,Sweden,2017.0,1.0,Energy sector,1(c),SE.CAED/10016162.Facility,Sandviksverket,VÄXJÖ,14.83779,56.86799,,Disposal,NONHW,27.0,
2026/02/13,Sweden,2024.0,2.0,Production and processing of metals,2(d),SE.CAED/10014711.Facility,SKF Mekan AB,KATRINEHOLM,16.19833,58.99565,,Recovery,HW,1003.035,
2026/02/13,Norway,2008.0,5.0,Waste and wastewater management,5(b),NO.EEA/0301.0430.01.FACILITY,Fortum Oslo Varme,Oslo,10.835762,59.8406258,,Disposal,HW,3890.0,
2026/02/13,Denmark,2007.0,8.0,Animal and vegetable products from the food and beverage sector,8(b)(i),DK.CAED/000074398.FACILITY,Danish Crown A/S,Aalborg,9.935826124721968,57.04464997359592,,Disposal,NONHW,3.0,
2026/02/13,Sweden,2013.0,6.0,Paper and wood production and processing,6(b),SE.CAED/10015046.Facility,Bravikens Pappersbruk,NORRKÖPING,16.26148,58.63975,,Disposal,HW,202.0,
2026/02/13,Denmark,2013.0,9.0,Other activities,9(c),DK.CAED/000085027.FACILITY,BALL BEVERAGE PACKAGING FREDERICIA A/S,Fredericia,9.732320517236149,55.59492267502205,,Recovery,HW,403.0,
2026/02/13,Sweden,2023.0,2.0,Production and processing of metals,2(e)(i),SE.CAED/10023940.Facility,Rönnskärsverken,SKELLEFTEHAMN,21.26869,64.6681,,Recovery,HW,5622.0,
2026/02/13,Sweden,2017.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10017067.Facility,Södra Cell Mörrum,MÖRRUM,14.76467,56.16098,,Disposal,NONHW,13.7,
2026/02/13,Denmark,2021.0,5.0,Waste and wastewater management,5(f),DK.CAED/900000017.FACILITY,Lynetten (renseanlæg),København,12.61507282,55.69498248,,Recovery,HW,454.7,
2026/02/13,Denmark,2013.0,2.0,Production and processing of metals,2(f),DK.EEA/2167.FACILITY,GKN WHEELS NAGBØL A/S,Lunderskov          ,9.27494944784631,55.4584088999134,,Disposal,HW,870.8,
2026/02/13,Sweden,2014.0,2.0,Production and processing of metals,2(b),SE.CAED/10017901.Facility,Höganäs Sweden AB,HÖGANÄS,12.54737,56.20871,,Recovery,NONHW,2870.0,
2026/02/13,Sweden,2007.0,2.0,Production and processing of metals,2(c)(i),SE.CAED/10014897.Facility,Ovako Bar AB,BOXHOLM,15.04093,58.19418,,Disposal,HW,14.9,
2026/02/13,Sweden,2022.0,1.0,Energy sector,1(c),SE.CAED/10022214.Facility,Säverstaverket,BOLLNÄS,16.37677,61.34104,,Disposal,HW,6550.0,
2026/02/13,Sweden,2009.0,1.0,Energy sector,1(c),SE.CAED/10013851.Facility,FITTJAVERKET,NORSBORG,17.865,59.25727,,Disposal,HW,3.53,
2026/02/13,Norway,2008.0,2.0,Production and processing of metals,2(e)(i),NO.EEA/1833.0035.01.FACILITY,Elkem Rana AS,Mo i Rana,14.16755,66.31336,,Recovery,HW,2.65,
2026/02/13,Sweden,2019.0,4.0,Chemical industry,4(e),SE.CAED/10019737.Facility,Bohus Biotech AB,STRÖMSTAD,11.17648,58.93084,,Recovery,HW,173.0,
2026/02/13,Norway,2011.0,3.0,Mineral industry,3(a),NO.EEA/1833.0023.01.FACILITY,Rana Gruber AS,Mo i Rana,14.1515779,66.32656,,Recovery,HW,27.9,
2026/02/13,Denmark,2019.0,5.0,Waste and wastewater management,5(b),DK.CAED/000057637.FACILITY,Energnist Kolding A/S,Kolding,9.44676090347895,55.511304126068445,,Recovery,HW,5216.0,
2026/02/13,Denmark,2009.0,3.0,Mineral industry,3(e),DK.EEA/2987.FACILITY,SAINT-GOBAIN ISOVER A/S,Vamdrup             ,9.29516314831889,55.4271720901785,,Disposal,HW,3.6,
2026/02/13,Denmark,2022.0,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106360.FACILITY,Danish Crown A/S - Sæby,Sæby,10.512725245811836,57.33122459751371,,Disposal,HW,4.885,
2026/02/13,Norway,2011.0,3.0,Mineral industry,3(c)(ii),NO.EEA/192355.FACILITY,Verdalskalk Hylla,Inderøy,11.3794785,63.838295,,Recovery,HW,11.1,
2026/02/13,Denmark,2009.0,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000114784.FACILITY,Arla Foods Amba Christiansfeld Mejericenter,Christiansfeld,9.494724340071748,55.35515992267841,,Recovery,HW,8.09,
2026/02/13,Denmark,2023.0,5.0,Waste and wastewater management,5(a),DK.CAED/000105733.FACILITY,Fortum Waste Solutions A/S,Nyborg,10.813663958426533,55.30361417134788,,Recovery,NONHW,13327.0,
2026/02/13,Sweden,2019.0,4.0,Chemical industry,4(a)(viii),SE.CAED/10017203.Facility,Akzo Nobel Decorative/Industrial Coatings,MALMÖ,13.08479,55.61476,,Recovery,NONHW,4010.0,
2026/02/13,Sweden,2019.0,5.0,Waste and wastewater management,5(a),SE.CAED/10018140.Facility,Stena Recycling AB Kretsloppsparken Kristianstad,KRISTIANSTAD,14.12013,55.99275,,Disposal,NONHW,616.0,
2026/02/13,Sweden,2017.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10024718.Facility,SCA Munksunds pappersbruk,PITEÅ,21.50386,65.27232,,Recovery,NONHW,8660.0,
2026/02/13,Denmark,2010.0,2.0,Production and processing of metals,2(c),DK.EEA/4355.FACILITY,NORDVESTJYSK GALVANISERING A/S,Holstebro           ,8.70519828133547,56.4204489678865,,Disposal,HW,104.0,
2026/02/13,Norway,2016.0,1.0,Energy sector,1(c),NO.EEA/0301.0563.01.FACILITY,Hoff Varmesentral Skøyen,Oslo,10.6837425,59.9218254,,Recovery,HW,7.44,
2026/02/13,Sweden,2009.0,3.0,Mineral industry,3(e),SE.CAED/10017266.Facility,Saint-Gobain Sweden AB,BILLESHOLM,12.97124,56.05149,,Disposal,HW,34.7,
2026/02/13,Sweden,2023.0,5.0,Waste and wastewater management,5(d),SE.CAED/10018876.Facility,Månsemyrs deponi- och återvinning,HENÅN,11.5037,58.16419,,Recovery,NONHW,10052.0,
