PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,EPRTRAnnexIMainActivity,FacilityInspireId,facilityName,city,Longitude,Latitude,addressConfidentialityReason,Pollutant,transfers,confidentialityReason
2026/02/13,Denmark,2021,2.0,Production and processing of metals,2(f),DK.CAED/000066394.FACILITY,MIDTJYDSK FORNIKLING OG FORCHROMNING A/S,Randers SV,10.045498205508666,56.42894623548368,,Chromium and compounds (as Cr),0.1,
2026/02/13,Denmark,2021,4.0,Chemical industry,4(e),DK.CAED/000105247.FACILITY,AGC BIOLOGICS A/S,Søborg,12.478373452338078,55.73507381939273,,Total phosphorus,0.0,
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,5(d),DK.CAED/000105673.FACILITY,Klintholm I/S,Hesselager,10.797981688537549,55.18354327536586,,Copper and compounds (as Cu),0.0738,
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,5(d),DK.CAED/000106109.FACILITY,Affaldscenter Tandskov,Silkeborg,9.465064093174304,56.23058232845111,,Chlorides (as total Cl),0.0,
2026/02/13,Denmark,2021,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106349.FACILITY,Danish Crown A/S - Rønne,Rønne,14.703829500060491,55.11227135528969,,Total organic carbon(as total C or COD/3) (TOC),204262.0,
2026/02/13,Denmark,2021,9.0,Other activities,9(c),DK.CAED/000107279.FACILITY,Envases,Odense C,10.367772634187803,55.4103199998339,,Nickel and compounds (as Ni),0.023,
2026/02/13,Denmark,2022,1.0,Energy sector,1(c),DK.CAED/000082980.FACILITY,Verdo Produktion A/S,Randers NØ,10.04739991097117,56.45801425221483,,Chlorides (as total Cl),6618.0,
2026/02/13,Denmark,2022,2.0,Production and processing of metals,2(f),DK.CAED/000066394.FACILITY,MIDTJYDSK FORNIKLING OG FORCHROMNING A/S,Randers SV,10.045498205508666,56.42894623548368,,Zinc and compounds (as Zn),5.4,
2026/02/13,Denmark,2022,2.0,Production and processing of metals,2(f),DK.CAED/000074335.FACILITY,Mekoprint A/S,Aalborg Øst,10.019336039890112,57.03397548800833,,Chromium and compounds (as Cr),0.0,
2026/02/13,Denmark,2022,2.0,Production and processing of metals,2(f),DK.CAED/000106286.FACILITY,Pri-Dana Elektronik A/S,Hedensted,9.689376048457127,55.76188378857445,,Lead and compounds (as Pb),0.85,
2026/02/13,Denmark,2022,4.0,Chemical industry,4(e),DK.CAED/000095446.FACILITY,Novo Nordisk Hillerød,Hillerød,12.284016311381846,55.91585904574679,,Octylphenols and Octylphenol ethoxylates,0.0,
2026/02/13,Denmark,2022,4.0,Chemical industry,4(e),DK.CAED/000106228.FACILITY,Novo Nordisk A/S Bagsværd,Bagsværd,12.455185160613674,55.75455486519827,,Octylphenols and Octylphenol ethoxylates,0.0,
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,5(b),DK.CAED/000105324.FACILITY,"Kredsløb, Affaldsenergi A/S",Aarhus N,10.157105017075976,56.22760187938795,,Copper and compounds (as Cu),2.07,
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,5(b),DK.CAED/000105324.FACILITY,"Kredsløb, Affaldsenergi A/S",Aarhus N,10.157105017075976,56.22760187938795,,Zinc and compounds (as Zn),10.9,
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,5(b),DK.CAED/000105787.FACILITY,Svendborg Kraftvarme P/S,Svendborg,10.608578025004949,55.05991919297627,,Copper and compounds (as Cu),0.12,
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,5(d),DK.CAED/000065911.FACILITY,I/S Skovsted Losseplads,Thisted,8.770659255290061,57.010083044314754,,Copper and compounds (as Cu),0.059553,
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,5(d),DK.CAED/000104750.FACILITY,Vestfyns Affalds og Deponeringsanlæg I/S §60 selsk,Middelfart,9.825179250121924,55.50721329915387,,Zinc and compounds (as Zn),4.7695,
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,5(d),DK.CAED/000105673.FACILITY,Klintholm I/S,Hesselager,10.797981688537549,55.18354327536586,,Di-(2-ethyl hexyl) phthalate (DEHP),0.156,
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,5(d),DK.CAED/000106215.FACILITY,Feltengård Losseplads,Hadsten,10.044083456423309,56.36013347221055,,Copper and compounds (as Cu),0.234,
2026/02/13,Denmark,2022,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),DK.CAED/000062358.FACILITY,"Royal Unibrew A/S, Faxe Bryggeri",Faxe,12.11498982188784,55.2599382559352,,Total organic carbon(as total C or COD/3) (TOC),1066114.0,
2026/02/13,Denmark,2022,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),DK.CAED/000105366.FACILITY,"CARLSBERG SUPPLY COMPANY DANMARK A/S, TAP ØL, TERM",Fredericia,9.73136312214836,55.58525492881462,,Total organic carbon(as total C or COD/3) (TOC),267422.0,
2026/02/13,Denmark,2022,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000057523.FACILITY,Nørager Mejeri A/S,Nørager,9.622449239477628,56.71033760431373,,Total nitrogen,8510.0,
2026/02/13,Denmark,2023,2.0,Production and processing of metals,2(f),DK.CAED/000106635.FACILITY,A/S HAI Horsens,Horsens,9.817063574640583,55.859237088614016,,Nonylphenol and Nonylphenol ethoxylates,0.01,
2026/02/13,Denmark,2023,4.0,Chemical industry,4(e),DK.CAED/000105247.FACILITY,AGC BIOLOGICS A/S,Søborg,12.478373452338078,55.73507381939273,,Octylphenols and Octylphenol ethoxylates,0.0,
2026/02/13,Denmark,2023,4.0,Chemical industry,4(e),DK.CAED/000106129.FACILITY,ALK-ABELLO A/S,Hørsholm,12.486068743145555,55.87444406316153,,Chlorine and inorganic compounds (as HCl),14672.0,
2026/02/13,Denmark,2023,4.0,Chemical industry,4(e),DK.CAED/000106227.FACILITY,Novo Nordisk A/S Kalundborg,Kalundborg,11.120720314030937,55.67076245284729,,Octylphenols and Octylphenol ethoxylates,0.0,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(b),DK.CAED/000073361.FACILITY,Aars Fjernvarme Amba,Aars,9.541007877907504,56.80650631411368,,Cadmium and compounds (as Cd),0.000398,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(b),DK.CAED/000105324.FACILITY,"Kredsløb, Affaldsenergi A/S",Aarhus N,10.157105017075976,56.22760187938795,,Chromium and compounds (as Cr),2.6,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(b),DK.CAED/000105754.FACILITY,Kredsløb Energianlæg Skanderborg,Skanderborg,9.943225277695278,56.05186236469253,,PCDD + PCDF (dioxins + furans) (as Teq),0.0,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(b),DK.CAED/000105775.FACILITY,Sønderborg Kraftvarme A/S,Sønderborg,9.781271690247534,54.93000511295234,,Copper and compounds (as Cu),0.02,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(b),DK.CAED/000105775.FACILITY,Sønderborg Kraftvarme A/S,Sønderborg,9.781271690247534,54.93000511295234,,Mercury and compounds (as Hg),0.003,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(b),DK.CAED/000105775.FACILITY,Sønderborg Kraftvarme A/S,Sønderborg,9.781271690247534,54.93000511295234,,Zinc and compounds (as Zn),0.091,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(d),DK.CAED/000106215.FACILITY,Feltengård Losseplads,Hadsten,10.044083456423309,56.36013347221055,,Chromium and compounds (as Cr),0.274,
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,5(d),DK.CAED/000106215.FACILITY,Feltengård Losseplads,Hadsten,10.044083456423309,56.36013347221055,,Di-(2-ethyl hexyl) phthalate (DEHP),0.033,
2026/02/13,Denmark,2023,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000101004.FACILITY,Arla Foods Amba Taulov Mejeri,Fredericia,9.644718891387914,55.53611999660714,,Total phosphorus,35520.0,
2026/02/13,Denmark,2023,9.0,Other activities,9(c),DK.CAED/000107279.FACILITY,Envases,Odense C,10.367772634187803,55.4103199998339,,Copper and compounds (as Cu),0.223,
2026/02/13,Denmark,2024,1.0,Energy sector,1(c),DK.CAED/000082980.FACILITY,Verdo Produktion A/S,Randers NØ,10.04739991097117,56.45801425221483,,Cadmium and compounds (as Cd),0.00684,
2026/02/13,Denmark,2024,2.0,Production and processing of metals,2(c)(iii),DK.CAED/000104476.FACILITY,DOT A/S Fasterholt,Brande,9.109704602675365,56.02181607275104,,Zinc and compounds (as Zn),115.6,
2026/02/13,Denmark,2024,2.0,Production and processing of metals,2(f),DK.CAED/000066394.FACILITY,MIDTJYDSK FORNIKLING OG FORCHROMNING A/S,Randers SV,10.045498205508666,56.42894623548368,,Chromium and compounds (as Cr),0.1,
2026/02/13,Denmark,2024,4.0,Chemical industry,4(e),DK.CAED/000082879.FACILITY,"LEO PHARMA A/S, Esbjerg",Esbjerg Ø,8.493504921856747,55.45760001487737,,Total nitrogen,12896.0,
2026/02/13,Denmark,2024,5.0,Waste and wastewater management,5(b),DK.CAED/000105690.FACILITY,I/S Argo – Roskilde Kraftvarmeværk,Roskilde,12.121064458687345,55.6409004570574,,Cadmium and compounds (as Cd),2.563,
2026/02/13,Denmark,2007,5.0,Waste and wastewater management,5(e),DK.EEA/6132.FACILITY,TRIPLENINE FISH PROTEIN A.M.B.A.,Esbjerg             ,8.42259035000174,55.4784636990609,,Total nitrogen,87300.0,
2026/02/13,Denmark,2007,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000068116.FACILITY,Danish Crown A/S - Horsens,Horsens,9.827559859910572,55.916708654025896,,Total nitrogen,263000.0,
2026/02/13,Denmark,2007,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106345.FACILITY,Danish Crown A/S - Herning,Herning,8.982234602012426,56.13338212441042,,Total nitrogen,97000.0,
2026/02/13,Denmark,2007,8.0,Animal and vegetable products from the food and beverage sector,8(b),DK.EEA/8506.FACILITY,BHJ A/S,Gråsten,9.59161899551289,54.9104617309153,,Total nitrogen,108000.0,
2026/02/13,Denmark,2007,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.EEA/4298.FACILITY,NØRAGER MEJERI A/S,Nørager             ,9.62137546228584,56.7100659795368,,Total phosphorus,6400.0,
2026/02/13,Denmark,2008,4.0,Chemical industry,4(e),DK.CAED/000106228.FACILITY,Novo Nordisk A/S Bagsværd,Bagsværd,12.455185160613674,55.75455486519827,,Total organic carbon(as total C or COD/3) (TOC),123000.0,
2026/02/13,Denmark,2008,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106318.FACILITY,Danish Crown A/S - Aalborg,Aalborg Øst,10.024569819427578,57.03690370669042,,Total organic carbon(as total C or COD/3) (TOC),427000.0,
2026/02/13,Denmark,2008,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000100861.FACILITY,Arla Foods Amba Holstebro Mejeri,Holstebro,8.622084500915193,56.381060163596274,,Total organic carbon(as total C or COD/3) (TOC),126000.0,
2026/02/13,Denmark,2008,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.EEA/404.FACILITY,Arla Foods amba Nr. Vium Mejeri,Videbæk,8.6633684965137,56.0496534445397,,Total organic carbon(as total C or COD/3) (TOC),594000.0,
2026/02/13,Denmark,2008,9.0,Other activities,9(b),DK.EEA/5246.FACILITY,SCAN-HIDE A.M.B.A.,Vester Skerninge,10.4411637841412,55.0718429190176,,Total nitrogen,171000.0,
2026/02/13,Denmark,2009,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106360.FACILITY,Danish Crown A/S - Sæby,Sæby,10.512725245811836,57.33122459751371,,Total nitrogen,131000.0,
2026/02/13,Denmark,2009,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.EEA/1214.FACILITY,DANISH CROWN A/S,Esbjerg,8.46117617790936,55.4624829946984,,Total organic carbon(as total C or COD/3) (TOC),273000.0,
2026/02/13,Denmark,2009,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000095954.FACILITY,Arla Foods Amba Bislev Mejeri,Nibe,9.60993864476372,56.94164421098784,,Total organic carbon(as total C or COD/3) (TOC),68000.0,
2026/02/13,Denmark,2009,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.EEA/415.FACILITY,Arla Foods Amba Holstebro Flødeost,Holstebro,8.62240201566713,56.3837658098391,,Total organic carbon(as total C or COD/3) (TOC),208000.0,
2026/02/13,Denmark,2010,4.0,Chemical industry,4(a),DK.EEA/959.FACILITY,CHR HANSEN A/S,Hvidovre            ,12.4932044907453,55.610717683785,,Total organic carbon(as total C or COD/3) (TOC),89000.0,
2026/02/13,Denmark,2010,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106345.FACILITY,Danish Crown A/S - Herning,Herning,8.982234602012426,56.13338212441042,,Total nitrogen,84000.0,
2026/02/13,Denmark,2011,4.0,Chemical industry,4(a),DK.EEA/4789.FACILITY,pK Chemicals AS Køge,Køge,12.1919267385629,55.4862256985362,,Total organic carbon(as total C or COD/3) (TOC),200000.0,
2026/02/13,Denmark,2011,5.0,Waste and wastewater management,5(d),DK.EEA/3260.FACILITY,Skive Renovation 4-S,Spøttrup,8.97872065710301,56.6437933492032,,Total organic carbon(as total C or COD/3) (TOC),82100.0,
2026/02/13,Denmark,2011,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000100861.FACILITY,Arla Foods Amba Holstebro Mejeri,Holstebro,8.622084500915193,56.381060163596274,,Total organic carbon(as total C or COD/3) (TOC),138000.0,
2026/02/13,Denmark,2012,4.0,Chemical industry,4(e),DK.EEA/7990.FACILITY,BASF A/S,Kalundborg          ,11.1016710380884,55.6713499053015,,Total organic carbon(as total C or COD/3) (TOC),229000.0,
2026/02/13,Denmark,2012,5.0,Waste and wastewater management,5(a),DK.CAED/000105733.FACILITY,Fortum Waste Solutions A/S,Nyborg,10.813663958426533,55.30361417134788,,Nickel and compounds (as Ni),23.0,
2026/02/13,Denmark,2012,5.0,Waste and wastewater management,5(b),DK.EEA/6458.FACILITY,"I/S VESTFORBRÆNDING, GLOSTRUP",Glostrup            ,12.4216820860102,55.7066139939913,,Zinc and compounds (as Zn),112.0,
2026/02/13,Denmark,2012,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106360.FACILITY,Danish Crown A/S - Sæby,Sæby,10.512725245811836,57.33122459751371,,Total nitrogen,153000.0,
2026/02/13,Denmark,2012,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.EEA/1208.FACILITY,Danish Crown A/S,Tønder,8.85619625485023,54.9296459228179,,Total organic carbon(as total C or COD/3) (TOC),81000.0,
2026/02/13,Denmark,2012,8.0,Animal and vegetable products from the food and beverage sector,8(b),DK.EEA/1560.FACILITY,SKAGERAK PELAGIC A/S,Skagen              ,10.5953626486914,57.722028134714,,Total organic carbon(as total C or COD/3) (TOC),333000.0,
2026/02/13,Denmark,2012,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.EEA/415.FACILITY,Arla Foods Amba Holstebro Flødeost,Holstebro,8.62240201566713,56.3837658098391,,Total organic carbon(as total C or COD/3) (TOC),111000.0,
2026/02/13,Denmark,2013,,,,DK.CAED/000106452.FACILITY,Novozymes Bagsværd,Bagsværd,12.455850237989024,55.75345022785023,,Total organic carbon(as total C or COD/3) (TOC),80300.0,
2026/02/13,Denmark,2013,4.0,Chemical industry,4(a),DK.EEA/959.FACILITY,CHR HANSEN A/S,Hvidovre            ,12.4932044907453,55.610717683785,,Total organic carbon(as total C or COD/3) (TOC),292000.0,
2026/02/13,Denmark,2013,4.0,Chemical industry,4(a)(i),DK.CAED/000082853.FACILITY,KOPPERS DENMARK ApS,Nyborg,10.784585518805365,55.30158521022532,,Polycyclic aromatic hydrocarbons (PAHs),26.0,
2026/02/13,Denmark,2013,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106355.FACILITY,Danish Crown A/S - Ringsted,Ringsted,11.798536535149484,55.42927762726208,,Total phosphorus,10000.0,
2026/02/13,Denmark,2013,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000057720.FACILITY,Arla Foods Amba Hoco,Holstebro,8.612402750601996,56.348949273237885,,Total nitrogen,63000.0,
2026/02/13,Denmark,2014,4.0,Chemical industry,4(a),DK.EEA/4789.FACILITY,pK Chemicals AS Køge,Køge,12.1919267385629,55.4862256985362,,Total organic carbon(as total C or COD/3) (TOC),116000.0,
2026/02/13,Denmark,2014,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106318.FACILITY,Danish Crown A/S - Aalborg,Aalborg Øst,10.024569819427578,57.03690370669042,,Total organic carbon(as total C or COD/3) (TOC),82000.0,
2026/02/13,Denmark,2014,8.0,Animal and vegetable products from the food and beverage sector,8(b),DK.EEA/1561.FACILITY,SKAGERAK PELAGIC A/S,Skagen              ,10.6010144278465,57.7230169073211,,Total organic carbon(as total C or COD/3) (TOC),199000.0,
2026/02/13,Denmark,2014,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000061900.FACILITY,Arla Foods Amba Brabrand Mejeri,Brabrand,10.14519296876434,56.14618211207864,,Total organic carbon(as total C or COD/3) (TOC),133000.0,
2026/02/13,Denmark,2014,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000100861.FACILITY,Arla Foods Amba Holstebro Mejeri,Holstebro,8.622084500915193,56.381060163596274,,Total organic carbon(as total C or COD/3) (TOC),240000.0,
2026/02/13,Denmark,2014,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000114784.FACILITY,Arla Foods Amba Christiansfeld Mejericenter,Christiansfeld,9.494724340071748,55.35515992267841,,Total phosphorus,6000.0,
2026/02/13,Denmark,2015,4.0,Chemical industry,4(e),DK.CAED/000095001.FACILITY,Novo Nordisk A/S Hagedornsvej,Gentofte,12.515227145137734,55.755492665003054,,Octylphenols and Octylphenol ethoxylates,3.95,
2026/02/13,Denmark,2015,4.0,Chemical industry,4(e),DK.EEA/4418.FACILITY,Novo Nordisk A/S,Kalundborg          ,11.1214459053295,55.6711893776739,,Octylphenols and Octylphenol ethoxylates,31.7,
2026/02/13,Denmark,2015,5.0,Waste and wastewater management,5(a),DK.CAED/000105957.FACILITY,Nordic Oily Waste A/S,Aarhus C,10.218511354734618,56.14739030367837,,Total organic carbon(as total C or COD/3) (TOC),123000.0,
2026/02/13,Denmark,2015,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106345.FACILITY,Danish Crown A/S - Herning,Herning,8.982234602012426,56.13338212441042,,Total phosphorus,14200.0,
2026/02/13,Denmark,2015,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106360.FACILITY,Danish Crown A/S - Sæby,Sæby,10.512725245811836,57.33122459751371,,Total nitrogen,116000.0,
2026/02/13,Denmark,2016,4.0,Chemical industry,4(a)(i),DK.CAED/000082853.FACILITY,KOPPERS DENMARK ApS,Nyborg,10.784585518805365,55.30158521022532,,Polycyclic aromatic hydrocarbons (PAHs),66.0,
2026/02/13,Denmark,2016,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106345.FACILITY,Danish Crown A/S - Herning,Herning,8.982234602012426,56.13338212441042,,Total nitrogen,112000.0,
2026/02/13,Denmark,2016,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000106355.FACILITY,Danish Crown A/S - Ringsted,Ringsted,11.798536535149484,55.42927762726208,,Total phosphorus,7590.0,
2026/02/13,Denmark,2016,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000057720.FACILITY,Arla Foods Amba Hoco,Holstebro,8.612402750601996,56.348949273237885,,Total nitrogen,86700.0,
2026/02/13,Denmark,2016,9.0,Other activities,9(b),DK.EEA/5246.FACILITY,SCAN-HIDE A.M.B.A.,Vester Skerninge,10.4411637841412,55.0718429190176,,Chlorides (as total Cl),2170000.0,
2026/02/13,Denmark,2017,4.0,Chemical industry,4(e),DK.CAED/000095121.FACILITY,Fujifilm FDBD,Hillerød,12.276216954364456,55.92190666287746,,Total organic carbon(as total C or COD/3) (TOC),77000.0,
