PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,Pollutant,Releases
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,Lead and compounds (as Pb),8.161
2026/02/13,Norway,2015,2.0,Production and processing of metals,Nitrogen oxides (NOX),8765000.0
2026/02/13,Denmark,2021,8.0,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),194000.0
2026/02/13,Denmark,2018,1.0,Energy sector,Nitrous oxide (N2O),37553.0
2026/02/13,Sweden,2020,5.0,Waste and wastewater management,Nitrous oxide (N2O),159100.0
2026/02/13,Sweden,2020,1.0,Energy sector,Non-methane volatile organic compounds (NMVOC),6217000.0
2026/02/13,Sweden,2018,1.0,Energy sector,Ammonia (NH3),13200.0
2026/02/13,Denmark,2022,4.0,Chemical industry,Sulphur oxides (SOX),714.4
2026/02/13,Sweden,2021,2.0,Production and processing of metals,Lead and compounds (as Pb),1160.0
2026/02/13,Denmark,2018,3.0,Mineral industry,Nitrous oxide (N2O),73858.0
2026/02/13,Sweden,2009,3.0,Mineral industry,Sulphur oxides (SOX),152000.0
2026/02/13,Sweden,2017,1.0,Energy sector,Hydro-fluorocarbons (HFCS),408.0
2026/02/13,Denmark,2014,5.0,Waste and wastewater management,Ammonia (NH3),12500.0
2026/02/13,Denmark,2020,6.0,Paper and wood production and processing,Nickel and compounds (as Ni),0.0
2026/02/13,Norway,2009,3.0,Mineral industry,Carbon monoxide (CO),2920000.0
2026/02/13,Sweden,2012,2.0,Production and processing of metals,Fluorine and inorganic compounds (as HF),255200.0
2026/02/13,Sweden,2022,6.0,Paper and wood production and processing,Carbon monoxide (CO),20754000.0
2026/02/13,Sweden,2010,5.0,Waste and wastewater management,Carbon dioxide (CO2),3730000000.0
2026/02/13,Denmark,2019,8.0,Animal and vegetable products from the food and beverage sector,Particulate matter (PM10),29304.0
2026/02/13,Norway,2010,2.0,Production and processing of metals,Carbon dioxide (CO2),4541000000.0
2026/02/13,Norway,2016,3.0,Mineral industry,Carbon dioxide (CO2) excluding biomass,1209000000.0
2026/02/13,Sweden,2022,1.0,Energy sector,Benzene,57000.0
2026/02/13,Sweden,2016,4.0,Chemical industry,Trichloromethane,11000.0
2026/02/13,Sweden,2013,1.0,Energy sector,Benzene,119900.0
2026/02/13,Sweden,2016,2.0,Production and processing of metals,Sulphur hexafluoride (SF6),255.0
2026/02/13,Sweden,2007,,,Particulate matter (PM10),280000.0
2026/02/13,Denmark,2012,4.0,Chemical industry,Non-methane volatile organic compounds (NMVOC),4252000.0
2026/02/13,Denmark,2008,1.0,Energy sector,Nitrogen oxides (NOX),16338000.0
2026/02/13,Norway,2010,4.0,Chemical industry,Vinyl chloride,33780.0
2026/02/13,Norway,2015,2.0,Production and processing of metals,Lead and compounds (as Pb),1010.0
2026/02/13,Norway,2012,2.0,Production and processing of metals,Fluoranthene,2265.39
2026/02/13,Sweden,2012,1.0,Energy sector,Methane (CH4),328000.0
2026/02/13,Norway,2015,4.0,Chemical industry,Methane (CH4),545000.0
2026/02/13,Norway,2012,1.0,Energy sector,Carbon dioxide (CO2),4706000000.0
2026/02/13,Sweden,2017,6.0,Paper and wood production and processing,Nickel and compounds (as Ni),662.6
2026/02/13,Sweden,2009,3.0,Mineral industry,Carbon monoxide (CO),3906000.0
2026/02/13,Sweden,2016,2.0,Production and processing of metals,Carbon dioxide (CO2),4840000000.0
2026/02/13,Sweden,2019,2.0,Production and processing of metals,Fluorine and inorganic compounds (as HF),114100.0
2026/02/13,Norway,2017,3.0,Mineral industry,Carbon dioxide (CO2) excluding biomass,1338000000.0
2026/02/13,Norway,2013,4.0,Chemical industry,Total organic carbon(as total C or COD/3) (TOC),2920.0
2026/02/13,Norway,2010,4.0,Chemical industry,Fluoranthene,112.6
2026/02/13,Norway,2015,2.0,Production and processing of metals,Cadmium and compounds (as Cd),44.0
2026/02/13,Sweden,2007,6.0,Paper and wood production and processing,Particulate matter (PM10),4031300.0
2026/02/13,Sweden,2021,6.0,Paper and wood production and processing,Nitrogen oxides (NOX),13938000.0
2026/02/13,Sweden,2009,6.0,Paper and wood production and processing,Nitrous oxide (N2O),385100.0
2026/02/13,Norway,2009,1.0,Energy sector,Sulphur oxides (SOX),1202000.0
2026/02/13,Denmark,2019,9.0,Other activities,Sulphur oxides (SOX),1452.0
2026/02/13,Norway,2014,3.0,Mineral industry,Carbon dioxide (CO2) excluding biomass,1435000000.0
2026/02/13,Denmark,2022,3.0,Mineral industry,Mercury and compounds (as Hg),38.1
2026/02/13,Sweden,2014,6.0,Paper and wood production and processing,Nickel and compounds (as Ni),611.7
2026/02/13,Sweden,2016,3.0,Mineral industry,Nitrogen oxides (NOX),2721000.0
2026/02/13,Sweden,2014,5.0,Waste and wastewater management,Chromium and compounds (as Cr),241.0
2026/02/13,Sweden,2015,4.0,Chemical industry,Carbon dioxide (CO2),840000000.0
2026/02/13,Norway,2016,9.0,Other activities,Nickel and compounds (as Ni),74.0
2026/02/13,Denmark,2021,,,Nitrogen oxides (NOX),63135.240000000005
2026/02/13,Denmark,2019,2.0,Production and processing of metals,Mercury and compounds (as Hg),0.83
2026/02/13,Sweden,2020,1.0,Energy sector,Ammonia (NH3),11300.0
2026/02/13,Norway,2009,3.0,Mineral industry,Nitrogen oxides (NOX),45506000.0
2026/02/13,Sweden,2007,2.0,Production and processing of metals,Carbon dioxide (CO2) excluding biomass,3889350000.0
2026/02/13,Norway,2015,4.0,Chemical industry,Carbon dioxide (CO2),1707000000.0
2026/02/13,Sweden,2013,5.0,Waste and wastewater management,Methane (CH4),17896000.0
2026/02/13,Denmark,2018,5.0,Waste and wastewater management,Methane (CH4),12819206.7332
2026/02/13,Sweden,2017,4.0,Chemical industry,Nitrogen oxides (NOX),558000.0
2026/02/13,Denmark,2019,2.0,Production and processing of metals,Fluorine and inorganic compounds (as HF),40.83
2026/02/13,Norway,2011,3.0,Mineral industry,PCDD + PCDF (dioxins + furans) (as Teq),0.000277
2026/02/13,Denmark,2009,7.0,Intensive livestock production and aquaculture,Ammonia (NH3),1460600.0
2026/02/13,Sweden,2019,2.0,Production and processing of metals,Chromium and compounds (as Cr),455.0
2026/02/13,Sweden,2015,2.0,Production and processing of metals,Perfluorocarbons (PFCs),4350.0
2026/02/13,Denmark,2012,4.0,Chemical industry,Sulphur oxides (SOX),203000.0
2026/02/13,Denmark,2023,4.0,Chemical industry,Nitrogen oxides (NOX),108078.0
2026/02/13,Denmark,2022,1.0,Energy sector,Fluorine and inorganic compounds (as HF),34101.0
2026/02/13,Sweden,2023,6.0,Paper and wood production and processing,Chlorine and inorganic compounds (as HCl),38894.0
2026/02/13,Denmark,2019,2.0,Production and processing of metals,Particulate matter (PM10),9456.0
2026/02/13,Denmark,2011,4.0,Chemical industry,Non-methane volatile organic compounds (NMVOC),3520000.0
2026/02/13,Denmark,2023,4.0,Chemical industry,Nitrous oxide (N2O),157800.0
2026/02/13,Sweden,2012,2.0,Production and processing of metals,Sulphur oxides (SOX),8674000.0
2026/02/13,Norway,2015,3.0,Mineral industry,Nitrogen oxides (NOX),43494000.0
2026/02/13,Denmark,2018,6.0,Paper and wood production and processing,Mercury and compounds (as Hg),6.0
2026/02/13,Norway,2007,3.0,Mineral industry,Carbon dioxide (CO2) excluding biomass,1290000000.0
2026/02/13,Norway,2009,6.0,Paper and wood production and processing,Carbon dioxide (CO2),862000000.0
2026/02/13,Denmark,2021,4.0,Chemical industry,Hydro-fluorocarbons (HFCS),63.7
2026/02/13,Denmark,2019,5.0,Waste and wastewater management,Arsenic and compounds (as As),1.33
2026/02/13,Norway,2013,9.0,Other activities,Fluoranthene,154.0
2026/02/13,Sweden,2009,4.0,Chemical industry,Hydrochlorofluorocarbons (HCFCs),72.0
2026/02/13,Norway,2013,9.0,Other activities,Anthracene,286.0
2026/02/13,Norway,2007,2.0,Production and processing of metals,Lead and compounds (as Pb),3205.0
2026/02/13,Sweden,2014,1.0,Energy sector,Sulphur oxides (SOX),907000.0
2026/02/13,Norway,2010,3.0,Mineral industry,Nitrogen oxides (NOX),46727000.0
2026/02/13,Sweden,2011,2.0,Production and processing of metals,Carbon dioxide (CO2),5492000000.0
2026/02/13,Norway,2015,4.0,Chemical industry,"1,2-dichloroethane (DCE-1,2)",2600.0
2026/02/13,Sweden,2020,2.0,Production and processing of metals,Naphthalene,509.0
2026/02/13,Norway,2009,4.0,Chemical industry,Copper and compounds (as Cu),232.0
2026/02/13,Sweden,2016,9.0,Other activities,Hydro-fluorocarbons (HFCS),165.0
2026/02/13,Norway,2014,9.0,Other activities,Arsenic and compounds (as As),95.0
2026/02/13,Sweden,2011,9.0,Other activities,Hydrochlorofluorocarbons (HCFCs),50.0
2026/02/13,Sweden,2008,2.0,Production and processing of metals,Chromium and compounds (as Cr),7818.0
2026/02/13,Denmark,2014,8.0,Animal and vegetable products from the food and beverage sector,Nitrogen oxides (NOX),274000.0
2026/02/13,Norway,2011,6.0,Paper and wood production and processing,Particulate matter (PM10),199400.0
2026/02/13,Denmark,2008,5.0,Waste and wastewater management,Methane (CH4),14110000.0
2026/02/13,Sweden,2023,4.0,Chemical industry,Carbon dioxide (CO2),669766210.0
2026/02/13,Denmark,2020,7.0,Intensive livestock production and aquaculture,Ammonia (NH3),1708964.884
2026/02/13,Sweden,2012,5.0,Waste and wastewater management,Methane (CH4),18219000.0
2026/02/13,Sweden,2021,6.0,Paper and wood production and processing,Carbon dioxide (CO2),22733000000.0
2026/02/13,Sweden,2007,2.0,Production and processing of metals,Copper and compounds (as Cu),3190.0
2026/02/13,Denmark,2020,8.0,Animal and vegetable products from the food and beverage sector,Ammonia (NH3),0.0
2026/02/13,Denmark,2012,5.0,Waste and wastewater management,Polychlorinated biphenyls (PCBs),1.147
2026/02/13,Sweden,2015,5.0,Waste and wastewater management,Nitrogen oxides (NOX),1013000.0
2026/02/13,Sweden,2019,6.0,Paper and wood production and processing,Carbon dioxide (CO2) excluding biomass,474355000.0
2026/02/13,Norway,2016,2.0,Production and processing of metals,Particulate matter (PM10),2837200.0
2026/02/13,Sweden,2008,6.0,Paper and wood production and processing,Carbon dioxide (CO2),21643000000.0
2026/02/13,Norway,2008,2.0,Production and processing of metals,Phenols (as total C),14.0
2026/02/13,Norway,2014,6.0,Paper and wood production and processing,PCDD + PCDF (dioxins + furans) (as Teq),0.000103
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,Nitrous oxide (N2O),497.5675
2026/02/13,Denmark,2008,1.0,Energy sector,Methane (CH4),1650000.0
2026/02/13,Norway,2010,5.0,Waste and wastewater management,Fluorides (as total F),414.0
2026/02/13,Denmark,2021,1.0,Energy sector,Particulate matter (PM10),197722.376
2026/02/13,Denmark,2021,1.0,Energy sector,Mercury and compounds (as Hg),8.85
2026/02/13,Denmark,2020,8.0,Animal and vegetable products from the food and beverage sector,Particulate matter (PM10),62773.0
2026/02/13,Denmark,2007,5.0,Waste and wastewater management,Mercury and compounds (as Hg),40.8
2026/02/13,Sweden,2018,4.0,Chemical industry,"1,2-dichloroethane (DCE-1,2)",11810.0
2026/02/13,Denmark,2024,4.0,Chemical industry,Nitrogen oxides (NOX),111526.0
2026/02/13,Norway,2015,4.0,Chemical industry,Sulphur oxides (SOX),726000.0
2026/02/13,Norway,2012,3.0,Mineral industry,Phenols (as total C),31590.0
2026/02/13,Sweden,2016,4.0,Chemical industry,"1,2-dichloroethane (DCE-1,2)",4740.0
2026/02/13,Denmark,2022,8.0,Animal and vegetable products from the food and beverage sector,Carbon dioxide (CO2),181291328.0
2026/02/13,Norway,2009,3.0,Mineral industry,Total organic carbon(as total C or COD/3) (TOC),39178.0
2026/02/13,Sweden,2011,2.0,Production and processing of metals,Zinc and compounds (as Zn),17075.0
2026/02/13,Sweden,2009,2.0,Production and processing of metals,Perfluorocarbons (PFCs),4920.0
2026/02/13,Denmark,2019,6.0,Paper and wood production and processing,Copper and compounds (as Cu),55.0
2026/02/13,Denmark,2020,8.0,Animal and vegetable products from the food and beverage sector,Carbon dioxide (CO2),202947924.012
2026/02/13,Sweden,2022,1.0,Energy sector,Carbon dioxide (CO2) excluding biomass,5479290000.0
2026/02/13,Sweden,2009,1.0,Energy sector,Nitrogen oxides (NOX),4759000.0
2026/02/13,Norway,2013,5.0,Waste and wastewater management,Asbestos,1.77
2026/02/13,Denmark,2018,6.0,Paper and wood production and processing,Carbon monoxide (CO),152760.0
2026/02/13,Denmark,2019,5.0,Waste and wastewater management,Nitrogen oxides (NOX),2747525.3477
2026/02/13,Sweden,2023,1.0,Energy sector,Carbon dioxide (CO2) excluding biomass,5428420962.1
2026/02/13,Denmark,2016,3.0,Mineral industry,Chlorine and inorganic compounds (as HCl),46700.0
2026/02/13,Sweden,2012,2.0,Production and processing of metals,Naphthalene,500.0
2026/02/13,Sweden,2007,4.0,Chemical industry,Particulate matter (PM10),235000.0
2026/02/13,Sweden,2019,2.0,Production and processing of metals,Nitrogen oxides (NOX),5761000.0
2026/02/13,Denmark,2018,9.0,Other activities,Nitrogen oxides (NOX),13659.0
2026/02/13,Sweden,2016,6.0,Paper and wood production and processing,Ammonia (NH3),1604400.0
2026/02/13,Norway,2012,4.0,Chemical industry,Nitrous oxide (N2O),1489000.0
2026/02/13,Denmark,2018,3.0,Mineral industry,Ammonia (NH3),459588.0
2026/02/13,Norway,2016,9.0,Other activities,Nitrogen oxides (NOX),206000.0
2026/02/13,Denmark,2008,3.0,Mineral industry,Particulate matter (PM10),520700.0
2026/02/13,Sweden,2011,2.0,Production and processing of metals,Lead and compounds (as Pb),2305.0
2026/02/13,Sweden,2013,1.0,Energy sector,Carbon dioxide (CO2) excluding biomass,7645229000.0
2026/02/13,Sweden,2018,6.0,Paper and wood production and processing,Carbon dioxide (CO2),23113000000.0
2026/02/13,Denmark,2018,5.0,Waste and wastewater management,Arsenic and compounds (as As),0.6699999999999999
2026/02/13,Denmark,2018,8.0,Animal and vegetable products from the food and beverage sector,Sulphur oxides (SOX),343825.3
2026/02/13,Norway,2009,1.0,Energy sector,Nitrogen oxides (NOX),3175000.0
2026/02/13,Sweden,2015,1.0,Energy sector,Sulphur oxides (SOX),1016000.0
2026/02/13,Denmark,2007,,,Hydrochlorofluorocarbons (HCFCs),11.0
2026/02/13,Norway,2013,2.0,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),0.002686
2026/02/13,Sweden,2016,2.0,Production and processing of metals,Nitrogen oxides (NOX),6152000.0
2026/02/13,Norway,2014,5.0,Waste and wastewater management,Carbon dioxide (CO2),814000000.0
2026/02/13,Norway,2012,3.0,Mineral industry,Carbon dioxide (CO2),10852000000.0
2026/02/13,Sweden,2022,3.0,Mineral industry,Ammonia (NH3),285300.0
2026/02/13,Norway,2007,9.0,Other activities,Sulphur oxides (SOX),525000.0
2026/02/13,Norway,2010,5.0,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,180000000.0
2026/02/13,Norway,2013,1.0,Energy sector,Particulate matter (PM10),81900.0
2026/02/13,Denmark,2023,2.0,Production and processing of metals,Copper and compounds (as Cu),0.44
2026/02/13,Norway,2008,4.0,Chemical industry,Methane (CH4),581000.0
2026/02/13,Sweden,2012,2.0,Production and processing of metals,Arsenic and compounds (as As),457.8
2026/02/13,Norway,2012,1.0,Energy sector,Nitrogen oxides (NOX),2828000.0
2026/02/13,Norway,2009,2.0,Production and processing of metals,Carbon dioxide (CO2),3618000000.0
2026/02/13,Denmark,2019,5.0,Waste and wastewater management,Lead and compounds (as Pb),5.410000000000001
2026/02/13,Denmark,2013,3.0,Mineral industry,Ammonia (NH3),221000.0
2026/02/13,Norway,2011,6.0,Paper and wood production and processing,Total organic carbon(as total C or COD/3) (TOC),516.0
2026/02/13,Denmark,2015,1.0,Energy sector,Particulate matter (PM10),117000.0
2026/02/13,Sweden,2014,1.0,Energy sector,PCDD + PCDF (dioxins + furans) (as Teq),0.000194
2026/02/13,Norway,2017,4.0,Chemical industry,Copper and compounds (as Cu),117.0
2026/02/13,Norway,2014,2.0,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),0.000517
2026/02/13,Denmark,2022,1.0,Energy sector,Fine particulate matter (PM2.5),947.26
2026/02/13,Denmark,2014,5.0,Waste and wastewater management,Arsenic and compounds (as As),25.5
2026/02/13,Denmark,2019,6.0,Paper and wood production and processing,Nickel and compounds (as Ni),22.0
2026/02/13,Sweden,2023,4.0,Chemical industry,Ammonia (NH3),12000.0
2026/02/13,Norway,2014,2.0,Production and processing of metals,Chromium and compounds (as Cr),113.0
2026/02/13,Sweden,2020,1.0,Energy sector,Hydro-fluorocarbons (HFCS),685.0
2026/02/13,Sweden,2007,2.0,Production and processing of metals,Cadmium and compounds (as Cd),108.0
2026/02/13,Sweden,2017,4.0,Chemical industry,Ammonia (NH3),16000.0
2026/02/13,Denmark,2018,6.0,Paper and wood production and processing,Lead and compounds (as Pb),639.0
2026/02/13,Norway,2009,2.0,Production and processing of metals,Zinc and compounds (as Zn),9678.0
2026/02/13,Norway,2009,4.0,Chemical industry,Cadmium and compounds (as Cd),17.6
2026/02/13,Norway,2014,5.0,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,314100000.0
2026/02/13,Denmark,2024,3.0,Mineral industry,Mercury and compounds (as Hg),30.0
2026/02/13,Sweden,2013,2.0,Production and processing of metals,Cadmium and compounds (as Cd),42.0
2026/02/13,Sweden,2018,3.0,Mineral industry,Ammonia (NH3),174800.0
2026/02/13,Denmark,2012,5.0,Waste and wastewater management,Methane (CH4),17565000.0
2026/02/13,Denmark,2010,5.0,Waste and wastewater management,Methane (CH4),15313000.0
2026/02/13,Denmark,2011,5.0,Waste and wastewater management,Ammonia (NH3),80000.0
2026/02/13,Sweden,2015,5.0,Waste and wastewater management,Nickel and compounds (as Ni),224.0
2026/02/13,Sweden,2022,4.0,Chemical industry,"1,2-dichloroethane (DCE-1,2)",2220.0
2026/02/13,Norway,2011,4.0,Chemical industry,"1,2-dichloroethane (DCE-1,2)",7270.0
2026/02/13,Denmark,2023,2.0,Production and processing of metals,Fluorine and inorganic compounds (as HF),35.273
2026/02/13,Denmark,2008,1.0,Energy sector,Nickel and compounds (as Ni),432.0
2026/02/13,Denmark,2021,4.0,Chemical industry,Nitrogen oxides (NOX),105591.0
2026/02/13,Sweden,2012,1.0,Energy sector,Hydro-fluorocarbons (HFCS),3164.0
2026/02/13,Denmark,2016,8.0,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),241000.0
2026/02/13,Norway,2009,2.0,Production and processing of metals,Nickel and compounds (as Ni),3028.5999999999995
2026/02/13,Sweden,2024,3.0,Mineral industry,Carbon dioxide (CO2),2098603192.0
2026/02/13,Norway,2009,9.0,Other activities,Polycyclic aromatic hydrocarbons (PAHs),68.0
2026/02/13,Sweden,2009,2.0,Production and processing of metals,Hydro-fluorocarbons (HFCS),632.0
2026/02/13,Norway,2016,4.0,Chemical industry,Nitrogen oxides (NOX),1594000.0
2026/02/13,Denmark,2022,4.0,Chemical industry,Ammonia (NH3),12800.0
2026/02/13,Sweden,2016,5.0,Waste and wastewater management,Nickel and compounds (as Ni),62.0
2026/02/13,Denmark,2010,2.0,Production and processing of metals,Zinc and compounds (as Zn),746.0
