PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,Pollutant,Releases
2026/02/13,Czechia,2013,7,Intensive livestock production and aquaculture,Ammonia (NH3),5043000
2026/02/13,Spain,2021,9,Other activities,Nitrogen oxides (NOX),279000
2026/02/13,Spain,2016,1,Energy sector,Cadmium and compounds (as Cd),185.8
2026/02/13,Poland,2019,1,Energy sector,Zinc and compounds (as Zn),18698
2026/02/13,Germany,2024,4,Chemical industry,Vinyl chloride,100640
2026/02/13,Czechia,2021,6,Paper and wood production and processing,Sulphur oxides (SOX),564257
2026/02/13,Belgium,2007,3,Mineral industry,Ammonia (NH3),563500
2026/02/13,Cyprus,2012,1,Energy sector,Copper and compounds (as Cu),171
2026/02/13,Italy,2020,4,Chemical industry,Zinc and compounds (as Zn),2305.55
2026/02/13,Czechia,2019,3,Mineral industry,Copper and compounds (as Cu),141.877
2026/02/13,Greece,2010,3,Mineral industry,Sulphur oxides (SOX),1256000
2026/02/13,Ireland,2022,7,Intensive livestock production and aquaculture,Methane (CH4),6051009.899999999
2026/02/13,Italy,2009,9,Other activities,Arsenic and compounds (as As),53
2026/02/13,Greece,2007,2,Production and processing of metals,Lead and compounds (as Pb),1960
2026/02/13,Luxembourg,2007,1,Energy sector,Nitrogen oxides (NOX),531000
2026/02/13,Switzerland,2013,2,Production and processing of metals,Sulphur hexafluoride (SF6),2180
2026/02/13,France,2008,4,Chemical industry,Hydrogen cyanide (HCN),4790
2026/02/13,Slovakia,2022,5,Waste and wastewater management,Non-methane volatile organic compounds (NMVOC),187000
2026/02/13,Sweden,2007,5,Waste and wastewater management,Chlorofluorocarbons (CFCs),18230
2026/02/13,Switzerland,2010,4,Chemical industry,Nitrous oxide (N2O),197000
2026/02/13,Estonia,2019,7,Intensive livestock production and aquaculture,Ammonia (NH3),615100
2026/02/13,Italy,2015,5,Waste and wastewater management,Nitrogen oxides (NOX),1473000
2026/02/13,Ireland,2007,4,Chemical industry,Hydro-fluorocarbons (HFCS),2707
2026/02/13,France,2008,4,Chemical industry,Chlorine and inorganic compounds (as HCl),179500
2026/02/13,Bulgaria,2009,2,Production and processing of metals,Copper and compounds (as Cu),2860
2026/02/13,Czechia,2015,1,Energy sector,Carbon dioxide (CO2),50362000000
2026/02/13,Spain,2021,4,Chemical industry,Ammonia (NH3),203800
2026/02/13,Germany,2023,4,Chemical industry,Nitrous oxide (N2O),976800
2026/02/13,France,2018,5,Waste and wastewater management,Nitrous oxide (N2O),145400
2026/02/13,Belgium,2015,5,Waste and wastewater management,Nitrogen oxides (NOX),1761000
2026/02/13,Germany,2011,8,Animal and vegetable products from the food and beverage sector,Carbon dioxide (CO2) excluding biomass,239500000
2026/02/13,Belgium,2022,6,Paper and wood production and processing,Carbon monoxide (CO),2210000
2026/02/13,Poland,2019,5,Waste and wastewater management,Cadmium and compounds (as Cd),12.9
2026/02/13,Hungary,2009,5,Waste and wastewater management,Arsenic and compounds (as As),166.8
2026/02/13,Belgium,2015,9,Other activities,Naphthalene,4140
2026/02/13,France,2009,9,Other activities,Trichloroethylene (TRI),10000
2026/02/13,Denmark,2024,1,Energy sector,Fluorine and inorganic compounds (as HF),12928
2026/02/13,France,2010,4,Chemical industry,Carbon monoxide (CO),33767000
2026/02/13,Spain,2014,2,Production and processing of metals,Methane (CH4),824000
2026/02/13,Belgium,2016,8,Animal and vegetable products from the food and beverage sector,Carbon dioxide (CO2),298000000
2026/02/13,Poland,2021,2,Production and processing of metals,Carbon dioxide (CO2),7128000000
2026/02/13,France,2023,1,Energy sector,Ammonia (NH3),189600
2026/02/13,Netherlands,2012,,,Non-methane volatile organic compounds (NMVOC),259000
2026/02/13,United Kingdom,2012,4,Chemical industry,Nitrogen oxides (NOX),8684000
2026/02/13,Belgium,2011,6,Paper and wood production and processing,Nickel and compounds (as Ni),69.7
2026/02/13,Czechia,2014,6,Paper and wood production and processing,Nitrogen oxides (NOX),2356000
2026/02/13,United Kingdom,2008,8,Animal and vegetable products from the food and beverage sector,Particulate matter (PM10),597400
2026/02/13,Portugal,2018,5,Waste and wastewater management,Methane (CH4),72480000
2026/02/13,Switzerland,2015,4,Chemical industry,Chlorofluorocarbons (CFCs),5
2026/02/13,France,2009,8,Animal and vegetable products from the food and beverage sector,Nitrogen oxides (NOX),4425000
2026/02/13,Spain,2020,1,Energy sector,Carbon dioxide (CO2),46838000000
2026/02/13,Czechia,2021,,,Carbon monoxide (CO),167433.74409999998
2026/02/13,United Kingdom,2016,2,Production and processing of metals,Chromium and compounds (as Cr),3123
2026/02/13,Spain,2011,4,Chemical industry,Sulphur oxides (SOX),8381000
2026/02/13,Germany,2024,3,Mineral industry,Nitrogen oxides (NOX),19479000
2026/02/13,Czechia,2012,1,Energy sector,Nickel and compounds (as Ni),4122.4
2026/02/13,France,2007,4,Chemical industry,Hydrochlorofluorocarbons (HCFCs),344241.5
2026/02/13,Germany,2014,1,Energy sector,Benzene,35330
2026/02/13,Sweden,2015,3,Mineral industry,Nitrogen oxides (NOX),3386000
2026/02/13,Denmark,2023,5,Waste and wastewater management,Carbon dioxide (CO2),2148374180.0346003
2026/02/13,Spain,2022,5,Waste and wastewater management,Nitrogen oxides (NOX),2572000
2026/02/13,Denmark,2020,5,Waste and wastewater management,Carbon dioxide (CO2),2239570504.474
2026/02/13,Spain,2013,2,Production and processing of metals,Carbon monoxide (CO),85941000
2026/02/13,France,2009,1,Energy sector,Arsenic and compounds (as As),958.1
2026/02/13,Germany,2019,3,Mineral industry,Sulphur oxides (SOX),12035000
2026/02/13,Switzerland,2011,5,Waste and wastewater management,Carbon dioxide (CO2),3628000000
2026/02/13,Finland,2020,3,Mineral industry,Nitrogen oxides (NOX),1900000
2026/02/13,Poland,2017,7,Intensive livestock production and aquaculture,Nitrous oxide (N2O),114000
2026/02/13,Poland,2020,1,Energy sector,Nitrous oxide (N2O),1947800
2026/02/13,Poland,2013,6,Paper and wood production and processing,Nitrous oxide (N2O),14300
2026/02/13,Germany,2007,8,Animal and vegetable products from the food and beverage sector,Ammonia (NH3),250100
2026/02/13,United Kingdom,2010,8,Animal and vegetable products from the food and beverage sector,Ammonia (NH3),184100
2026/02/13,Greece,2009,2,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),204000
2026/02/13,Germany,2007,1,Energy sector,Nitrous oxide (N2O),3349700
2026/02/13,Slovakia,2007,3,Mineral industry,Lead and compounds (as Pb),236
2026/02/13,Greece,2015,1,Energy sector,Zinc and compounds (as Zn),31786
2026/02/13,France,2007,3,Mineral industry,Zinc and compounds (as Zn),4219
2026/02/13,Finland,2013,5,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,401300000
2026/02/13,France,2010,9,Other activities,Polycyclic aromatic hydrocarbons (PAHs),2635
2026/02/13,Germany,2012,1,Energy sector,Benzene,36820
2026/02/13,Netherlands,2012,4,Chemical industry,Methane (CH4),2704000
2026/02/13,Finland,2019,2,Production and processing of metals,Copper and compounds (as Cu),8010
2026/02/13,Netherlands,2011,4,Chemical industry,Chlorofluorocarbons (CFCs),9541.5
2026/02/13,Belgium,2021,1,Energy sector,Nitrogen oxides (NOX),8004000
2026/02/13,Germany,2014,4,Chemical industry,Naphthalene,933
2026/02/13,Denmark,2009,3,Mineral industry,Chlorine and inorganic compounds (as HCl),11400
2026/02/13,Belgium,2012,5,Waste and wastewater management,Chromium and compounds (as Cr),303
2026/02/13,Norway,2015,2,Production and processing of metals,Copper and compounds (as Cu),2199
2026/02/13,Spain,2020,2,Production and processing of metals,Fluorine and inorganic compounds (as HF),120160
2026/02/13,France,2015,9,Other activities,Carbon monoxide (CO),2750000
2026/02/13,Sweden,2008,2,Production and processing of metals,Lead and compounds (as Pb),2916
2026/02/13,France,2018,7,Intensive livestock production and aquaculture,Ammonia (NH3),8235700
2026/02/13,Austria,2022,7,Intensive livestock production and aquaculture,Ammonia (NH3),27200
2026/02/13,Finland,2019,6,Paper and wood production and processing,Particulate matter (PM10),936300
2026/02/13,Hungary,2013,3,Mineral industry,Carbon dioxide (CO2),885000000
2026/02/13,Italy,2016,4,Chemical industry,Hydrochlorofluorocarbons (HCFCs),16977.5
2026/02/13,Norway,2017,9,Other activities,Anthracene,101
2026/02/13,Switzerland,2014,2,Production and processing of metals,Lead and compounds (as Pb),1590
2026/02/13,Slovenia,2013,2,Production and processing of metals,Carbon monoxide (CO),7698000
2026/02/13,Portugal,2016,3,Mineral industry,Carbon dioxide (CO2),3183000000
2026/02/13,Belgium,2009,8,Animal and vegetable products from the food and beverage sector,Hydro-fluorocarbons (HFCS),515
2026/02/13,Spain,2011,5,Waste and wastewater management,Chlorine and inorganic compounds (as HCl),10200
2026/02/13,Finland,2013,4,Chemical industry,Dichloromethane (DCM),2000
2026/02/13,Czechia,2010,4,Chemical industry,"1,2-dichloroethane (DCE-1,2)",4450
2026/02/13,Finland,2016,,,Methane (CH4),159000
2026/02/13,Slovakia,2016,2,Production and processing of metals,Hydrogen cyanide (HCN),16000
2026/02/13,Portugal,2017,,,Nickel and compounds (as Ni),156
2026/02/13,Portugal,2015,6,Paper and wood production and processing,Trichloromethane,21860
2026/02/13,Poland,2014,8,Animal and vegetable products from the food and beverage sector,Ammonia (NH3),10400
2026/02/13,Germany,2008,2,Production and processing of metals,Fluorine and inorganic compounds (as HF),220500
2026/02/13,Estonia,2008,2,Production and processing of metals,Lead and compounds (as Pb),329
2026/02/13,France,2013,6,Paper and wood production and processing,Particulate matter (PM10),59100
2026/02/13,Poland,2023,2,Production and processing of metals,Nickel and compounds (as Ni),338
2026/02/13,Austria,2023,8,Animal and vegetable products from the food and beverage sector,Carbon dioxide (CO2),205000000
2026/02/13,Finland,2018,1,Energy sector,Fluorine and inorganic compounds (as HF),12580
2026/02/13,Cyprus,2023,7,Intensive livestock production and aquaculture,Ammonia (NH3),1053656
2026/02/13,Finland,2022,1,Energy sector,Copper and compounds (as Cu),121
2026/02/13,Italy,2007,5,Waste and wastewater management,Nickel and compounds (as Ni),922
2026/02/13,Netherlands,2021,3,Mineral industry,Cadmium and compounds (as Cd),13
2026/02/13,Switzerland,2021,2,Production and processing of metals,Particulate matter (PM10),729.5
2026/02/13,Spain,2018,4,Chemical industry,Nickel and compounds (as Ni),472
2026/02/13,Czechia,2020,6,Paper and wood production and processing,Chromium and compounds (as Cr),130
2026/02/13,Norway,2016,3,Mineral industry,Non-methane volatile organic compounds (NMVOC),36515000
2026/02/13,Sweden,2015,4,Chemical industry,Nitrous oxide (N2O),135000
2026/02/13,Cyprus,2020,7,Intensive livestock production and aquaculture,Ammonia (NH3),1162700
2026/02/13,Hungary,2020,4,Chemical industry,Chlorine and inorganic compounds (as HCl),11800
2026/02/13,Norway,2010,1,Energy sector,Carbon dioxide (CO2),5286000000
2026/02/13,Norway,2013,3,Mineral industry,Ammonia (NH3),152100
2026/02/13,Finland,2021,1,Energy sector,Fluorine and inorganic compounds (as HF),16130
2026/02/13,Italy,2016,6,Paper and wood production and processing,Nickel and compounds (as Ni),135
2026/02/13,Finland,2007,6,Paper and wood production and processing,Sulphur oxides (SOX),4416000
2026/02/13,Slovakia,2013,3,Mineral industry,Carbon monoxide (CO),9766000
2026/02/13,Germany,2022,8,Animal and vegetable products from the food and beverage sector,Ammonia (NH3),44500
2026/02/13,Spain,2012,9,Other activities,Hydro-fluorocarbons (HFCS),2245
2026/02/13,Norway,2008,2,Production and processing of metals,Polycyclic aromatic hydrocarbons (PAHs),10040.5
2026/02/13,France,2011,2,Production and processing of metals,Nitrous oxide (N2O),170400
2026/02/13,Slovenia,2012,1,Energy sector,Chlorine and inorganic compounds (as HCl),67100
2026/02/13,Bulgaria,2010,3,Mineral industry,Carbon dioxide (CO2) excluding biomass,308000000
2026/02/13,Estonia,2021,1,Energy sector,Sulphur oxides (SOX),7116000
2026/02/13,Estonia,2021,6,Paper and wood production and processing,Carbon dioxide (CO2),252000000
2026/02/13,Germany,2009,,,Sulphur oxides (SOX),492000
2026/02/13,Estonia,2012,1,Energy sector,Methane (CH4),1670000
2026/02/13,Switzerland,2020,9,Other activities,Non-methane volatile organic compounds (NMVOC),183900
2026/02/13,Netherlands,2011,5,Waste and wastewater management,Mercury and compounds (as Hg),38.4
2026/02/13,Switzerland,2020,8,Animal and vegetable products from the food and beverage sector,Particulate matter (PM10),33
2026/02/13,Belgium,2010,8,Animal and vegetable products from the food and beverage sector,Ammonia (NH3),13000
2026/02/13,Italy,2008,1,Energy sector,Cadmium and compounds (as Cd),70.6
2026/02/13,United Kingdom,2009,2,Production and processing of metals,Benzene,29900
2026/02/13,Latvia,2020,6,Paper and wood production and processing,Particulate matter (PM10),78500
2026/02/13,Lithuania,2014,5,Waste and wastewater management,Methane (CH4),3255000
2026/02/13,United Kingdom,2015,2,Production and processing of metals,Phenols (as total C),119
2026/02/13,Germany,2023,2,Production and processing of metals,"1,1,1-trichloroethane (TCE-1,1,1)",107
2026/02/13,Finland,2022,1,Energy sector,Carbon monoxide (CO),1857000
2026/02/13,Czechia,2015,2,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),398000
2026/02/13,Poland,2014,9,Other activities,Carbon monoxide (CO),888000
2026/02/13,Finland,2010,5,Waste and wastewater management,Dichloromethane (DCM),3130
2026/02/13,Netherlands,2008,1,Energy sector,Particulate matter (PM10),230100
2026/02/13,Austria,2020,4,Chemical industry,Non-methane volatile organic compounds (NMVOC),263000
2026/02/13,Germany,2013,1,Energy sector,Dichloromethane (DCM),48000
2026/02/13,Netherlands,2024,5,Waste and wastewater management,PCDD + PCDF (dioxins + furans) (as Teq),0.000366
2026/02/13,Spain,2024,5,Waste and wastewater management,Non-methane volatile organic compounds (NMVOC),147000
2026/02/13,Romania,2012,3,Mineral industry,Nitrogen oxides (NOX),8142000
2026/02/13,Belgium,2009,4,Chemical industry,Fluorine and inorganic compounds (as HF),6990
2026/02/13,Czechia,2016,3,Mineral industry,Cadmium and compounds (as Cd),26.7
2026/02/13,Sweden,2020,4,Chemical industry,Trichloromethane,8000
2026/02/13,Slovakia,2015,8,Animal and vegetable products from the food and beverage sector,Sulphur oxides (SOX),196000
2026/02/13,Spain,2010,6,Paper and wood production and processing,Cadmium and compounds (as Cd),91
2026/02/13,Greece,2023,5,Waste and wastewater management,Chlorofluorocarbons (CFCs),2524
2026/02/13,Spain,2018,3,Mineral industry,Copper and compounds (as Cu),156
2026/02/13,Slovakia,2010,1,Energy sector,Benzene,66300
2026/02/13,Czechia,2019,3,Mineral industry,Nitrous oxide (N2O),23309
2026/02/13,Spain,2013,9,Other activities,Nitrous oxide (N2O),11700
2026/02/13,Czechia,2011,5,Waste and wastewater management,Ammonia (NH3),26300
2026/02/13,Austria,2011,8,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),156000
2026/02/13,France,2014,5,Waste and wastewater management,Benzene,1380
2026/02/13,Portugal,2014,6,Paper and wood production and processing,Sulphur oxides (SOX),634000
2026/02/13,Bulgaria,2018,5,Waste and wastewater management,Ammonia (NH3),2855160.4450000003
2026/02/13,Belgium,2012,2,Production and processing of metals,Hydrochlorofluorocarbons (HCFCs),118
2026/02/13,Poland,2013,3,Mineral industry,Cadmium and compounds (as Cd),14.1
2026/02/13,Hungary,2010,4,Chemical industry,Tetrachloroethylene,3070
2026/02/13,Czechia,2010,3,Mineral industry,Fluorine and inorganic compounds (as HF),6710
2026/02/13,Estonia,2019,7,Intensive livestock production and aquaculture,Sulphur oxides (SOX),248000
2026/02/13,United Kingdom,2010,4,Chemical industry,Non-methane volatile organic compounds (NMVOC),14361000
2026/02/13,Belgium,2011,2,Production and processing of metals,Methane (CH4),1620000
2026/02/13,Sweden,2015,2,Production and processing of metals,Carbon dioxide (CO2),4842000000
2026/02/13,Switzerland,2007,5,Waste and wastewater management,Mercury and compounds (as Hg),212
2026/02/13,United Kingdom,2016,1,Energy sector,Hydrochlorofluorocarbons (HCFCs),41809.509999999995
2026/02/13,Spain,2024,1,Energy sector,Zinc and compounds (as Zn),11284
2026/02/13,Netherlands,2019,7,Intensive livestock production and aquaculture,Ammonia (NH3),1002300
2026/02/13,Germany,2013,1,Energy sector,Hydro-fluorocarbons (HFCS),1946
2026/02/13,France,2007,6,Paper and wood production and processing,Nickel and compounds (as Ni),212
2026/02/13,United Kingdom,2012,5,Waste and wastewater management,Sulphur oxides (SOX),9285000
2026/02/13,Germany,2024,3,Mineral industry,Sulphur oxides (SOX),8352000
2026/02/13,United Kingdom,2007,1,Energy sector,Nickel and compounds (as Ni),14074.1
2026/02/13,Spain,2007,3,Mineral industry,Trichloromethane,6100
2026/02/13,Germany,2017,1,Energy sector,Carbon monoxide (CO),61676000
2026/02/13,Belgium,2008,4,Chemical industry,Sulphur oxides (SOX),6441000
